name,time,formula,pos,sentences,terms,se1,se2,se3,str1,str2,str3
reut2-008.sgm-596.txt,28,count,true,30,79,23,2,3,1.0,0.9309493362512626,0.9309493362512621,
reut2-008.sgm-629.txt,30,count,true,17,89,3,11,12,1.0,0.8846517369293818,0.6915640748081243,
reut2-008.sgm-781.txt,23,count,true,13,52,2,5,0,1.0,0.9393364366277245,0.8401680504168065,
reut2-008.sgm-84.txt,30,count,true,14,85,1,7,3,1.0,0.9428090415820642,0.9128709291752792,
reut2-008.sgm-881.txt,28,count,true,22,57,13,0,20,1.0,0.9607689228305225,0.9198662110077992,
reut2-008.sgm-943.txt,28,count,true,25,83,1,17,22,1.0,0.9999999999999998,0.8770580193070285,
reut2-008.sgm-970.txt,30,count,true,15,87,12,3,0,1.0,0.9999999999999998,0.9128709291752773,
reut2-009.sgm-111.txt,26,count,true,14,66,2,7,8,1.0,0.7223151185146142,0.6915640748081248,
reut2-009.sgm-141.txt,31,count,true,17,67,15,10,11,1.0,0.932504808240313,0.7801894976054932,
reut2-009.sgm-181.txt,29,count,true,21,75,1,3,17,1.0,0.866025403784439,0.8660254037844383,
reut2-009.sgm-210.txt,28,count,true,13,68,6,9,8,1.0,0.942809041582063,0.8819171036881963,
reut2-009.sgm-280.txt,24,count,true,20,60,2,17,9,1.0,0.8885233166386391,0.7947194142390269,
reut2-009.sgm-369.txt,37,count,true,17,72,1,14,15,1.0,0.8790490729915325,0.7977240352174636,
reut2-009.sgm-407.txt,23,count,true,17,58,4,5,1,1.0,0.7745966692414828,0.7745966692414826,
reut2-009.sgm-444.txt,27,count,true,15,73,7,0,11,1.0,0.9718253158075508,0.9428090415820639,
reut2-009.sgm-478.txt,25,count,true,14,90,8,7,9,1.0,0.858395075278952,0.8583950752789519,
reut2-009.sgm-535.txt,25,count,true,16,68,1,8,10,1.0,0.8885233166386379,0.8271701918685117,
reut2-009.sgm-590.txt,28,count,true,18,92,1,0,6,1.0,0.9636241116594301,0.9258200997725484,
reut2-009.sgm-636.txt,30,count,true,15,92,0,2,8,1.0,0.763762615825973,0.726483157256779,
reut2-009.sgm-638.txt,30,count,true,17,47,8,1,6,1.0,0.8271701918685107,0.6882472016116846,
reut2-009.sgm-650.txt,26,count,true,18,70,14,5,2,1.0,0.9701425001453317,0.9393364366277248,
reut2-009.sgm-68.txt,29,count,true,18,70,14,0,16,1.0,0.9534625892455928,0.8257228238447708,
reut2-009.sgm-690.txt,25,count,true,15,78,12,11,1,1.0,0.6416889479197481,0.5650909051581322,
reut2-009.sgm-705.txt,32,count,true,21,73,7,17,13,1.0,0.7698003589194996,0.7453559924999283,
reut2-009.sgm-898.txt,28,count,true,18,86,11,1,9,1.0,0.8320502943378446,0.8086075400626402,
reut2-010.sgm-167.txt,30,count,true,20,72,5,6,3,1.0,0.9999999999999994,0.9574271077563412,
reut2-010.sgm-229.txt,27,count,true,20,104,15,13,4,1.0,0.978019293843652,0.8597269536210952,
reut2-010.sgm-402.txt,25,count,true,16,64,8,0,4,1.0,0.8451542547285167,0.8017837257372735,
reut2-010.sgm-44.txt,25,count,true,14,35,5,3,1,1.0,0.8944271909999161,0.894427190999916,
reut2-010.sgm-524.txt,26,count,true,16,81,13,9,8,1.0,0.7745966692414822,0.7171371656006361,
reut2-010.sgm-54.txt,23,count,true,15,77,11,4,10,1.0,0.945905302926919,0.9176629354822462,
reut2-010.sgm-581.txt,35,count,true,28,80,10,21,0,1.0,0.7559289460184571,0.5855400437691209,
reut2-010.sgm-582.txt,31,count,true,23,77,6,14,7,1.0,0.9555330859059091,0.8597269536210955,
reut2-010.sgm-642.txt,25,count,true,26,88,1,19,18,1.0,0.8944271909999174,0.8563488385776763,
reut2-010.sgm-675.txt,26,count,true,15,77,1,0,8,1.0,0.9393364366277247,0.8043996665398445,
reut2-010.sgm-703.txt,30,count,true,17,72,11,5,10,1.0,0.963624111659432,0.9258200997725515,
reut2-010.sgm-958.txt,27,count,true,14,80,1,9,4,1.0,0.9770084209183949,0.7977240352174656,
reut2-011.sgm-101.txt,25,count,true,18,82,12,13,6,1.0,0.8100925873009814,0.7288689868556613,
reut2-011.sgm-264.txt,26,count,true,19,79,9,10,15,1.0,0.9999999999999988,0.9999999999999982,
reut2-011.sgm-37.txt,27,count,true,19,78,0,14,7,1.0,0.970142500145333,0.9393364366277239,
reut2-011.sgm-447.txt,24,count,true,14,66,5,7,12,1.0,0.9198662110077991,0.7337993857053436,
reut2-011.sgm-497.txt,31,count,true,29,90,20,21,22,1.0,0.8944271909999157,0.8944271909999134,
reut2-011.sgm-599.txt,29,count,true,19,93,4,0,8,1.0,0.8597269536210941,0.8075728530872476,
reut2-011.sgm-775.txt,27,count,true,20,87,2,0,10,1.0,0.9459053029269161,0.8885233166386387,
reut2-011.sgm-812.txt,28,count,true,19,58,4,2,0,1.0,0.9219544457292878,0.7745966692414844,
reut2-011.sgm-985.txt,23,count,true,16,49,9,8,0,1.0,0.9999999999999993,0.8864052604279177,
reut2-012.sgm-451.txt,31,count,true,28,83,0,14,1,1.0,0.8164965809277277,0.8164965809277249,
reut2-012.sgm-641.txt,27,count,true,23,89,6,18,2,1.0,0.9999999999999987,0.9354143466934847,
reut2-012.sgm-69.txt,25,count,true,21,76,13,0,1,1.0,0.9682458365518545,0.8660254037844374,
reut2-013.sgm-240.txt,35,count,true,14,79,8,3,1,1.0,1.0,0.9999999999999992,
reut2-013.sgm-245.txt,26,count,true,19,77,0,5,17,1.0,0.9682458365518567,0.8660254037844387,
reut2-013.sgm-280.txt,29,count,true,13,88,1,11,9,1.0,0.9746794344808984,0.894427190999916,
reut2-013.sgm-322.txt,30,count,true,16,90,13,0,9,1.0,0.9999999999999999,0.9309493362512616,
reut2-013.sgm-460.txt,24,count,true,13,73,4,0,5,1.0,0.9999999999999971,0.8819171036881963,
reut2-013.sgm-495.txt,27,count,true,16,44,5,9,3,1.0,0.7687061147858074,0.6741998624632429,
reut2-013.sgm-570.txt,26,count,true,26,91,0,6,11,1.0,0.8563488385776751,0.8563488385776747,
reut2-013.sgm-591.txt,30,count,true,14,92,8,6,2,1.0,0.9309493362512615,0.8944271909999161,
reut2-013.sgm-636.txt,26,count,true,16,87,0,13,9,1.0,0.9999999999999983,0.9309493362512608,
reut2-013.sgm-902.txt,22,count,true,14,64,6,0,1,1.0,0.9309493362512623,0.8164965809277256,
reut2-013.sgm-907.txt,29,count,true,20,91,2,16,15,1.0,0.8257228238447704,0.7977240352174667,
reut2-014.sgm-211.txt,28,count,true,14,65,1,5,9,1.0,0.9999999999999993,0.9354143466934854,
reut2-014.sgm-29.txt,28,count,true,15,82,11,2,3,1.0,0.8164965809277255,0.7867957924694433,
reut2-014.sgm-433.txt,26,count,true,16,90,8,11,7,1.0,0.9074852129730302,0.874474632195207,
reut2-014.sgm-614.txt,40,count,true,21,53,7,0,1,1.0,0.8583950752789522,0.760885910252682,
reut2-014.sgm-823.txt,25,count,true,14,90,11,6,3,1.0,0.9607689228305243,0.8770580193070302,
reut2-014.sgm-863.txt,24,count,true,17,58,0,7,8,1.0,0.8017837257372729,0.8017837257372722,
reut2-015.sgm-102.txt,37,count,true,16,58,4,3,0,1.0,0.9013878188659974,0.8660254037844394,
reut2-015.sgm-138.txt,27,count,true,13,85,2,8,9,1.0,0.8451542547285193,0.7867957924694441,
reut2-015.sgm-402.txt,28,count,true,19,97,2,5,6,1.0,0.9746794344808977,0.8944271909999162,
reut2-015.sgm-437.txt,24,count,true,13,35,2,3,8,1.0,0.7254762501100118,0.6488856845230495,
reut2-015.sgm-449.txt,27,count,true,15,101,0,7,8,1.0,1.0,0.9999999999999998,
reut2-015.sgm-452.txt,28,count,true,15,73,9,8,0,1.0,0.9660917830792962,0.9309493362512623,
reut2-015.sgm-575.txt,26,count,true,19,83,11,0,12,1.0,0.9999999999999989,0.7905694150420944,
reut2-015.sgm-823.txt,28,count,true,18,79,4,3,16,1.0,0.9428090415820659,0.942809041582065,
reut2-015.sgm-986.txt,33,count,true,16,52,13,12,7,1.0,0.9999999999999986,0.9534625892455929,
reut2-016.sgm-17.txt,27,count,true,18,84,8,12,4,1.0,0.7453559924999308,0.6666666666666671,
reut2-016.sgm-213.txt,26,count,true,16,84,14,6,2,1.0,0.7071067811865475,0.7071067811865462,
reut2-016.sgm-219.txt,31,count,true,21,104,11,4,14,1.0,0.9999999999999998,0.8819171036881965,
reut2-016.sgm-356.txt,25,count,true,21,84,0,5,12,1.0,0.9999999999999996,0.9309493362512623,
reut2-016.sgm-366.txt,33,count,true,17,58,15,10,1,1.0,0.8790490729915323,0.7687061147858074,
reut2-016.sgm-422.txt,31,count,true,17,107,12,13,2,1.0,0.8164965809277256,0.7698003589195006,
reut2-016.sgm-563.txt,29,count,true,25,77,15,16,5,1.0,0.9636241116594345,0.8864052604279181,
reut2-016.sgm-595.txt,28,count,true,18,68,13,14,4,1.0,0.9999999999999996,0.8660254037844385,
reut2-016.sgm-67.txt,21,count,true,16,35,7,0,3,1.0,0.7977240352174653,0.738548945875996,
reut2-016.sgm-855.txt,30,count,true,17,73,2,12,8,1.0,0.9354143466934854,0.9013878188659976,
reut2-016.sgm-93.txt,26,count,true,21,84,0,5,12,1.0,0.9999999999999996,0.9309493362512623,
reut2-017.sgm-134.txt,29,count,true,17,66,14,8,3,1.0,0.9428090415820638,0.8819171036881978,
reut2-017.sgm-184.txt,30,count,true,20,70,0,6,14,1.0,0.960768922830524,0.9198662110078012,
reut2-017.sgm-200.txt,29,count,true,18,79,1,14,5,1.0,0.9682458365518539,0.9682458365518531,
reut2-017.sgm-202.txt,32,count,true,14,99,0,8,9,1.0,0.9682458365518537,0.9013878188659968,
reut2-017.sgm-205.txt,30,count,true,14,98,1,0,4,1.0,1.0,0.9999999999999988,
reut2-017.sgm-244.txt,27,count,true,27,52,0,11,3,1.0,0.7385489458759966,0.7385489458759951,
reut2-017.sgm-273.txt,25,count,true,27,52,0,11,3,1.0,0.7385489458759966,0.7385489458759951,
reut2-017.sgm-334.txt,25,count,true,20,71,13,10,3,1.0,0.9746794344808959,0.707106781186549,
reut2-017.sgm-365.txt,44,count,true,13,103,5,7,10,1.0,0.8790490729915311,0.8528028654224415,
reut2-017.sgm-380.txt,29,count,true,26,58,18,7,13,1.0,0.9486832980505131,0.8944271909999155,
reut2-017.sgm-385.txt,28,count,true,17,109,4,1,14,1.0,0.800000000000001,0.7483314773547891,
reut2-017.sgm-394.txt,25,count,true,14,79,1,11,5,1.0,0.9074852129730312,0.8744746321952072,
reut2-017.sgm-396.txt,27,count,true,14,79,1,11,5,1.0,0.9074852129730312,0.8744746321952072,
reut2-017.sgm-406.txt,26,count,true,16,51,0,7,12,1.0,1.0,0.8790490729915331,
reut2-017.sgm-42.txt,26,count,true,15,92,4,8,7,1.0,0.7071067811865487,0.6546536707079781,
reut2-017.sgm-428.txt,26,count,true,14,82,2,12,6,1.0,0.9354143466934859,0.9013878188659974,
reut2-017.sgm-429.txt,27,count,true,16,69,2,13,11,1.0,0.9013878188659987,0.866025403784439,
reut2-017.sgm-433.txt,23,count,true,17,62,0,8,13,1.0,0.95742710775634,0.8660254037844397,
reut2-017.sgm-713.txt,25,count,true,15,77,3,0,11,1.0,0.8451542547285169,0.7237468644557463,
reut2-017.sgm-74.txt,28,count,true,16,94,9,1,12,1.0,0.9574271077563378,0.8164965809277255,
reut2-017.sgm-778.txt,28,count,true,22,88,10,11,0,1.0,0.8885233166386376,0.6882472016116852,
reut2-017.sgm-905.txt,26,count,true,17,74,8,13,14,1.0,0.9074852129730289,0.8043996665398436,
reut2-017.sgm-934.txt,29,count,true,20,81,0,2,1,1.0,0.970142500145333,0.9393364366277244,
reut2-017.sgm-990.txt,28,count,true,18,69,0,11,1,1.0,0.9013878188659964,0.8291561975888496,
reut2-018.sgm-149.txt,28,count,true,15,82,3,4,2,1.0,0.7817359599705717,0.7453559924999299,
reut2-018.sgm-301.txt,27,count,true,19,89,5,8,17,1.0,0.9534625892455912,0.9045340337332889,
reut2-018.sgm-351.txt,35,count,true,29,77,27,3,20,1.0,0.9999999999999992,0.9309493362512615,
reut2-018.sgm-456.txt,26,count,true,14,69,1,4,12,1.0,0.845154254728518,0.8451542547285167,
reut2-018.sgm-459.txt,24,count,true,18,88,11,15,8,1.0,0.9074852129730301,0.8744746321952059,
reut2-018.sgm-682.txt,22,count,true,12,70,4,6,5,1.0,0.9701425001453319,0.9701425001453319,
reut2-018.sgm-687.txt,30,count,true,17,50,11,8,12,1.0,0.9486832980505135,0.9486832980505134,
reut2-018.sgm-775.txt,28,count,true,19,90,5,16,9,1.0,0.9682458365518539,0.9354143466934849,
reut2-018.sgm-834.txt,25,count,true,17,82,1,7,10,1.0,0.9607689228305245,0.9198662110078,
reut2-018.sgm-910.txt,28,count,true,18,65,1,7,4,1.0,0.9354143466934851,0.8660254037844386,
reut2-018.sgm-995.txt,30,count,true,18,80,0,1,4,1.0,0.7801894976054935,0.6915640748081242,
reut2-019.sgm-244.txt,34,count,true,21,81,18,16,11,1.0,0.9176629354822479,0.794719414239026,
reut2-019.sgm-246.txt,27,count,true,21,92,2,3,8,1.0,0.9701425001453317,0.8401680504168059,
reut2-019.sgm-261.txt,26,count,true,17,63,0,12,15,1.0,0.9128709291752772,0.912870929175277,
reut2-019.sgm-33.txt,28,count,true,18,84,4,16,1,1.0,1.0,0.9999999999999984,
reut2-019.sgm-483.txt,25,count,true,13,75,8,3,4,1.0,0.8416254115301729,0.8164965809277265,
reut2-019.sgm-494.txt,26,count,true,14,80,3,2,8,1.0,0.9999999999999992,0.9574271077563373,
reut2-019.sgm-507.txt,27,count,true,14,84,11,9,6,1.0,0.9219544457292894,0.8660254037844385,
reut2-019.sgm-831.txt,30,count,true,18,75,0,6,12,1.0,0.9999999999999989,0.925820099772549,
reut2-019.sgm-930.txt,27,count,true,15,70,8,11,1,1.0,0.7801894976054939,0.7223151185146149,
reut2-019.sgm-957.txt,32,count,true,19,88,1,5,0,1.0,0.8246211251235321,0.7483314773547883,
reut2-019.sgm-967.txt,26,count,true,13,70,3,1,5,1.0,0.951189731211342,0.8728715609439699,
reut2-020.sgm-350.txt,29,count,true,25,79,23,17,21,1.0,0.8660254037844388,0.8291561975888495,
reut2-020.sgm-631.txt,29,count,true,18,94,3,15,4,1.0,0.9128709291752766,0.881917103688197,
reut2-020.sgm-779.txt,27,count,true,16,89,14,10,1,1.0,0.7698003589195005,0.7200822998230947,
reut2-021.sgm-276.txt,33,count,true,26,105,0,23,15,1.0,0.9258200997725519,0.8728715609439692,
reut2-021.sgm-367.txt,27,count,true,19,90,16,10,7,1.0,0.9999999999999997,0.9682458365518533,
reut2-021.sgm-422.txt,29,count,true,17,81,5,8,15,1.0,0.9428090415820636,0.8164965809277257,
reut2-021.sgm-437.txt,22,count,true,12,54,2,0,8,1.0,0.7905694150420947,0.6770032003863307,
reut2-021.sgm-472.txt,27,count,true,14,70,8,0,9,1.0,0.968245836551854,0.9013878188659978,
reut2-021.sgm-574.txt,26,count,true,18,70,11,7,0,1.0,0.9354143466934847,0.7905694150420939,
reut2-000.sgm-179.txt,27,count,true,20,78,13,10,8,1.0,0.9074852129730304,0.874474632195207,
reut2-000.sgm-199.txt,29,count,true,17,74,0,2,9,1.0,0.9746794344808959,0.8944271909999152,
reut2-000.sgm-245.txt,26,count,true,16,83,14,10,2,1.0,0.9718253158075485,0.9428090415820622,
reut2-000.sgm-274.txt,29,count,true,20,52,0,18,16,1.0,0.8864052604279163,0.8451542547285149,
reut2-000.sgm-275.txt,29,count,true,18,92,7,4,8,1.0,0.9999999999999996,0.9999999999999989,
reut2-000.sgm-44.txt,27,count,true,23,78,17,18,1,1.0,0.9999999999999996,0.9534625892455905,
reut2-000.sgm-457.txt,30,count,true,18,98,0,5,1,1.0,0.7905694150420953,0.7359800721939871,
reut2-000.sgm-861.txt,28,count,true,14,115,5,4,3,1.0,0.9486832980505135,0.894427190999916,
reut2-000.sgm-888.txt,27,count,true,16,95,0,9,12,1.0,0.9660917830792963,0.8944271909999146,
reut2-001.sgm-18.txt,32,count,true,20,81,16,1,18,1.0,0.9682458365518553,0.8660254037844388,
reut2-001.sgm-271.txt,26,count,true,18,76,11,10,1,1.0,0.9999999999999982,0.8770580193070283,
reut2-001.sgm-477.txt,30,count,true,18,81,5,0,13,1.0,0.9718253158075508,0.8498365855987992,
reut2-001.sgm-490.txt,24,count,true,16,77,12,6,5,1.0,0.8744746321952077,0.8401680504168065,
reut2-001.sgm-556.txt,29,count,true,17,85,0,3,10,1.0,0.8498365855987984,0.8164965809277267,
reut2-001.sgm-864.txt,28,count,true,22,69,6,20,3,1.0,0.9393364366277251,0.8401680504168056,
reut2-001.sgm-866.txt,33,count,true,16,108,14,1,0,1.0,0.9999999999999974,0.9718253158075497,
reut2-001.sgm-867.txt,30,count,true,21,81,16,1,6,1.0,0.9459053029269171,0.9176629354822472,
reut2-001.sgm-958.txt,29,count,true,22,98,0,10,1,1.0,0.9999999999999996,0.9660917830792973,
reut2-002.sgm-116.txt,27,count,true,14,88,7,9,5,1.0,0.930949336251263,0.9309493362512624,
reut2-002.sgm-202.txt,33,count,true,17,64,14,9,7,1.0,0.9718253158075504,0.9428090415820639,
reut2-002.sgm-501.txt,29,count,true,17,80,15,12,2,1.0,0.8075728530872474,0.7801894976054935,
reut2-002.sgm-696.txt,30,count,true,14,101,12,3,0,1.0,0.6546536707079776,0.6362090102803517,
reut2-002.sgm-791.txt,28,count,true,25,89,0,1,5,1.0,0.8885233166386367,0.8583950752789519,
reut2-002.sgm-967.txt,28,count,true,18,75,9,1,0,1.0,0.957427107756337,0.9128709291752761,
reut2-003.sgm-111.txt,26,count,true,14,76,6,12,0,1.0,0.8271701918685117,0.8271701918685109,
reut2-003.sgm-114.txt,31,count,true,16,79,8,13,9,1.0,0.9780192938436515,0.9325048082403136,
reut2-003.sgm-260.txt,30,count,true,15,61,13,0,6,1.0,0.9074852129730296,0.8043996665398438,
reut2-003.sgm-266.txt,29,count,true,25,98,3,6,7,1.0,0.6948083337796528,0.6695340634119864,
reut2-003.sgm-283.txt,28,count,true,21,84,0,16,9,1.0,0.9999999999999998,0.856348838577676,
reut2-003.sgm-439.txt,29,count,true,18,106,11,1,14,1.0,0.9636241116594322,0.9258200997725514,
reut2-003.sgm-550.txt,29,count,true,22,81,12,15,0,1.0,0.8660254037844409,0.8366600265340769,
reut2-003.sgm-563.txt,29,count,true,20,90,2,10,1,1.0,0.9607689228305238,0.9607689228305234,
reut2-003.sgm-61.txt,35,count,true,19,87,12,7,9,1.0,0.9393364366277257,0.9074852129730316,
reut2-003.sgm-812.txt,33,count,true,16,79,3,7,12,1.0,0.7905694150420947,0.790569415042094,
reut2-003.sgm-863.txt,30,count,true,25,100,11,18,13,1.0,0.9459053029269139,0.7608859102526804,
reut2-003.sgm-983.txt,32,count,true,19,76,4,6,2,1.0,0.784464540552736,0.7337993857053435,
reut2-004.sgm-135.txt,28,count,true,20,78,9,10,2,1.0,0.692820323027551,0.6928203230275505,
reut2-004.sgm-155.txt,27,count,true,17,80,0,11,1,1.0,0.8819171036881961,0.8498365855987975,
reut2-004.sgm-16.txt,29,count,true,18,54,8,2,1,1.0,0.845154254728516,0.8451542547285156,
reut2-004.sgm-26.txt,31,count,true,17,91,0,5,2,1.0,0.9165151389911668,0.8944271909999147,
reut2-004.sgm-265.txt,34,count,true,18,98,14,2,11,1.0,0.968245836551855,0.9682458365518545,
reut2-004.sgm-339.txt,27,count,true,14,87,1,9,12,1.0,0.8164965809277255,0.8164965809277248,
reut2-004.sgm-401.txt,30,count,true,19,81,12,1,15,1.0,0.9999999999999998,0.9198662110078006,
reut2-004.sgm-404.txt,25,count,true,16,74,12,7,0,1.0,0.9770084209183943,0.7977240352174664,
reut2-004.sgm-646.txt,27,count,true,16,58,7,14,0,1.0,0.8660254037844394,0.8660254037844375,
reut2-004.sgm-690.txt,28,count,true,20,73,3,2,15,1.0,0.8164965809277285,0.7817359599705717,
reut2-005.sgm-171.txt,29,count,true,21,77,0,16,17,1.0,0.9258200997725498,0.8017837257372731,
reut2-005.sgm-270.txt,27,count,true,21,85,1,2,5,1.0,0.9013878188659966,0.9013878188659953,
reut2-005.sgm-38.txt,32,count,true,21,75,4,9,3,1.0,0.8944271909999153,0.8660254037844379,
reut2-005.sgm-484.txt,28,count,true,14,33,12,2,0,1.0,0.7608859102526816,0.7254762501100108,
reut2-005.sgm-621.txt,28,count,true,16,59,0,1,7,1.0,0.8846517369293829,0.8075728530872487,
reut2-005.sgm-859.txt,27,count,true,17,95,5,3,1,1.0,0.9607689228305232,0.9607689228305225,
reut2-006.sgm-250.txt,26,count,true,18,70,12,3,2,1.0,0.9733285267845758,0.9733285267845755,
reut2-006.sgm-351.txt,29,count,true,16,69,12,2,3,1.0,0.9636241116594332,0.9636241116594327,
reut2-006.sgm-471.txt,26,count,true,24,77,9,18,20,1.0,0.9128709291752773,0.9128709291752769,
reut2-006.sgm-604.txt,30,count,true,18,53,10,1,0,1.0,0.7705517503711222,0.6614378277661486,
reut2-006.sgm-632.txt,29,count,true,16,82,8,9,13,1.0,0.9354143466934854,0.8291561975888498,
reut2-006.sgm-89.txt,33,count,true,25,102,0,8,7,1.0,0.786795792469445,0.7867957924694439,
reut2-006.sgm-921.txt,27,count,true,22,90,12,10,17,1.0,0.8660254037844377,0.8291561975888487,
reut2-007.sgm-35.txt,30,count,true,16,79,0,13,4,1.0,0.8660254037844396,0.8291561975888515,
reut2-007.sgm-374.txt,27,count,true,25,87,12,6,0,1.0,0.8944271909999127,0.8366600265340718,
reut2-007.sgm-70.txt,29,count,true,17,100,11,15,12,1.0,0.6405126152203489,0.6405126152203486,
reut2-007.sgm-711.txt,25,count,true,15,77,4,0,1,1.0,0.8819171036881972,0.8388704928078612,
reut2-007.sgm-741.txt,37,count,true,27,90,17,12,15,1.0,0.9999999999999993,0.9198662110078,
reut2-007.sgm-917.txt,31,count,true,18,62,0,10,15,1.0,0.9013878188659984,0.9013878188659978,
reut2-007.sgm-936.txt,32,count,true,18,98,0,16,15,1.0,0.9660917830792959,0.9660917830792958,
reut2-007.sgm-98.txt,30,count,true,18,48,14,6,15,1.0,0.9325048082403119,0.8075728530872468,
reut2-008.sgm-116.txt,25,count,true,14,76,0,9,6,1.0,0.9999999999999993,0.9636241116594321,
reut2-008.sgm-201.txt,32,count,true,20,97,7,6,18,1.0,0.9999999999999996,0.9013878188659966,
reut2-008.sgm-383.txt,29,count,true,18,73,8,7,1,1.0,0.970142500145333,0.9074852129730308,
reut2-008.sgm-40.txt,28,count,true,17,103,12,7,4,1.0,0.999999999999999,0.9428090415820629,
reut2-008.sgm-562.txt,29,count,true,21,112,10,0,14,1.0,0.9325048082403152,0.8846517369293838,
reut2-008.sgm-584.txt,31,count,true,19,61,10,6,17,1.0,0.894427190999916,0.8660254037844399,
reut2-008.sgm-627.txt,35,count,true,28,107,0,3,7,1.0,0.9128709291752769,0.8819171036881955,
reut2-008.sgm-665.txt,32,count,true,28,107,0,3,7,1.0,0.9128709291752769,0.8819171036881955,
reut2-008.sgm-76.txt,30,count,true,20,97,7,6,18,1.0,0.9999999999999996,0.9013878188659966,
reut2-008.sgm-90.txt,32,count,true,16,82,10,1,8,1.0,0.894427190999916,0.8944271909999157,
reut2-008.sgm-931.txt,34,count,true,16,70,12,2,5,1.0,0.9770084209183951,0.9045340337332914,
reut2-008.sgm-973.txt,32,count,true,16,63,4,13,6,1.0,0.930949336251262,0.8944271909999165,
reut2-009.sgm-205.txt,31,count,true,24,70,10,3,19,1.0,0.8583950752789526,0.8271701918685112,
reut2-009.sgm-294.txt,23,count,true,19,61,5,0,10,1.0,0.766964988847371,0.7669649888473701,
reut2-009.sgm-606.txt,25,count,true,13,92,4,6,3,1.0,0.9692233691951215,0.8164965809277271,
reut2-009.sgm-669.txt,30,count,true,18,91,1,14,5,1.0,0.9128709291752765,0.9128709291752762,
reut2-009.sgm-713.txt,28,count,true,17,88,0,15,4,1.0,0.9718253158075484,0.9718253158075479,
reut2-009.sgm-760.txt,25,count,true,18,73,3,2,7,1.0,0.8340576562282989,0.7518094115561126,
reut2-009.sgm-795.txt,32,count,true,17,88,0,15,4,1.0,0.9718253158075484,0.9718253158075479,
reut2-009.sgm-872.txt,24,count,true,15,77,1,13,0,1.0,0.827170191868511,0.7608859102526828,
reut2-010.sgm-117.txt,28,count,true,26,85,1,8,24,1.0,0.829156197588852,0.8291561975888506,
reut2-010.sgm-194.txt,28,count,true,18,88,11,12,6,1.0,0.9428090415820638,0.8606629658238704,
reut2-010.sgm-227.txt,34,count,true,24,82,8,19,20,1.0,0.9309493362512615,0.9309493362512614,
reut2-010.sgm-340.txt,40,count,true,16,66,3,2,6,1.0,0.9701425001453319,0.8744746321952076,
reut2-010.sgm-384.txt,34,count,true,18,53,0,12,6,1.0,0.858395075278952,0.7947194142390269,
reut2-010.sgm-545.txt,39,count,true,29,88,27,11,9,1.0,0.7947194142390254,0.7608859102526832,
reut2-010.sgm-647.txt,32,count,true,18,73,3,5,13,1.0,0.9999999999999986,0.8819171036881958,
reut2-010.sgm-692.txt,26,count,true,15,85,7,4,0,1.0,0.9607689228305227,0.9198662110078003,
reut2-010.sgm-764.txt,34,count,true,25,114,7,6,5,1.0,0.9393364366277237,0.9074852129730301,
reut2-011.sgm-136.txt,30,count,true,14,24,0,10,5,1.0,0.8164965809277267,0.7637626158259732,
reut2-011.sgm-291.txt,32,count,true,17,73,0,8,14,1.0,0.9701425001453325,0.9393364366277239,
reut2-011.sgm-349.txt,33,count,true,15,68,9,13,1,1.0,0.9534625892455929,0.8528028654224427,
reut2-011.sgm-660.txt,26,count,true,18,68,0,6,1,1.0,0.9660917830792958,0.8944271909999165,
reut2-011.sgm-73.txt,25,count,true,19,65,5,1,2,1.0,0.9999999999999997,0.8563488385776755,
reut2-011.sgm-75.txt,27,count,true,26,83,20,5,4,1.0,0.9999999999999969,0.9574271077563367,
reut2-011.sgm-751.txt,39,count,true,24,124,3,10,22,1.0,0.935414346693486,0.8660254037844428,
reut2-011.sgm-862.txt,27,count,true,20,85,0,10,12,1.0,0.95553308590591,0.8597269536210951,
reut2-012.sgm-145.txt,29,count,true,15,83,7,8,3,1.0,0.7791937224739808,0.7791937224739798,
reut2-012.sgm-202.txt,29,count,true,19,54,0,4,11,1.0,0.7947194142390258,0.7947194142390257,
reut2-012.sgm-639.txt,28,count,true,16,73,1,0,3,1.0,0.8291561975888491,0.8291561975888485,
reut2-012.sgm-789.txt,28,count,true,20,63,0,17,18,1.0,0.8451542547285174,0.8451542547285166,
reut2-012.sgm-941.txt,42,count,true,22,88,14,20,16,1.0,0.7687061147858066,0.7687061147858054,
reut2-013.sgm-156.txt,31,count,true,23,104,8,15,11,1.0,0.6741998624632423,0.6030226891555287,
reut2-013.sgm-249.txt,30,count,true,20,70,14,1,8,1.0,0.8416254115301728,0.7905694150420948,
reut2-013.sgm-330.txt,30,count,true,28,82,0,6,3,1.0,0.9534625892455912,0.85280286542244,
reut2-013.sgm-378.txt,24,count,true,22,68,10,0,11,1.0,0.9534625892455952,0.9534625892455941,
reut2-013.sgm-433.txt,24,count,true,25,60,0,3,8,1.0,0.8291561975888498,0.7499999999999993,
reut2-013.sgm-454.txt,31,count,true,15,98,1,12,11,1.0,0.9701425001453303,0.9074852129730304,
reut2-013.sgm-575.txt,37,count,true,27,122,7,5,2,1.0,0.9999999999999981,0.8864052604279187,
reut2-014.sgm-108.txt,29,count,true,18,60,1,16,2,1.0,0.9405399431259606,0.9198662110078006,
reut2-014.sgm-389.txt,29,count,true,20,84,13,15,0,1.0,0.8304547985374013,0.6432675209026761,
reut2-014.sgm-857.txt,34,count,true,37,100,30,33,11,1.0,0.7200822998230976,0.7200822998230965,
